-90080.6973493,7123075.7772
-20134.8399191,1592177.04676
98507.3551782,-7789335.88836
-1087.12601609,85998.1175964
-64488.6204075,5099407.8851
92560.3320628,-7319080.98253
68580.1049459,-5422868.5035
-43496.8212249,3439502.35654
80435.3710703,-6360311.81702
31434.4269865,-2485611.16453
-24953.5371983,1973210.71542
-61220.9681959,4841021.55412
3527.04979353,-278863.220374
84074.727043,-6648090.2512
-56824.2754569,4493357.47248
245.201626285,-19354.3583969
-60968.0639814,4821023.40627
-80095.3090287,6333491.18114
-83905.854971,6634806.29098
36638.0399462,-2897081.6557
-69299.6679205,5479836.65615
-5901.92667154,466723.664625
68048.5194615,-5380833.9129
80261.8113406,-6346587.75494
39314.5912137,-3108727.27063
-89794.8037424,7100469.02613
90527.1360656,-7158308.04225
-79413.4896085,6279576.9923
-88398.9177081,6990090.73385
92073.9143718,-7280617.99004
-32234.915136,2548978.39446
-86887.416348,6870570.2753
-40653.1212507,3214639.62477
11639.799579,-920370.796914
-73256.3974872,5792711.08991
-20917.1011144,1654033.56852
-95678.4668038,7565713.79905
-92503.6788993,7314670.62028
11140.0316529,-880852.147922
20878.1254881,-1650882.17985
59355.8986139,-4693473.612
-25686.8745518,2031198.63331
99238.089708,-7847117.99057
-32347.3760862,2557871.13164
-4209.91033597,332929.164907
13830.6402962,-1093609.33578
-86024.0523699,6802300.6321
66598.8950949,-5266206.31573
57317.6325444,-4532299.76081
71635.2213754,-5664448.78004
-32591.7305469,2577193.21626
-11925.5451991,943035.276075
-97183.0203485,7684684.86604
487.704959674,-38530.0669813
-25394.5645311,2008084.51073
-74298.4991883,5875114.23981
-4856.93480254,384091.977576
-77936.9325915,6162819.72274
36720.5834064,-2903608.69728
-81308.9730933,6429460.45338
-46510.1098083,3677775.13798
-28348.248869,2241644.14607
94793.3857141,-7495657.46696
25747.5763036,-2035929.13363
75490.7969039,-5969324.55938
97863.4900323,-7738422.89582
-40720.6855051,3219982.20063
77891.8824193,-6159187.99542
97039.7164937,-7673283.82703
-75578.3618411,5976318.09923
-99106.1855353,7836757.23002
-40139.9496445,3174061.09319
-46557.9319262,3681556.62413
74206.507527,-5867770.66119
-74578.5990586,5897262.85696
-92240.5267929,7293862.13062
-12386.2201706,979462.688772
-96912.9569192,7663329.87043
89176.7876866,-7051530.59453
56831.3602544,-4493848.26576
-14566.6642396,1151879.12309
27555.4800514,-2178887.31458
-18820.0392632,1488210.49969
80441.1485323,-6360768.66404
75059.8723605,-5935249.63204
40275.3023987,-3184694.54687
85738.6055791,-6779659.78256
9970.1896602,-788348.062191
-78794.2829299,6230613.8434
-97784.1981929,7732222.40291
-16899.0881552,1336313.21178
-8271.2846311,654078.27592
30.7641708941,-2397.93104928
-39967.3636919,3160414.03158
-24985.6893905,1975753.11786
-35526.1612635,2809230.39075
-65092.2583299,5147139.95018
85510.7616063,-6761643.24825
1246.74277423,-98550.2231291
-46950.1608627,3712571.73506
-81585.5615392,6451331.40815
-12211.5409207,965650.101767
-12271.6640708,970404.279737
61625.1571051,-4872912.95793
96965.8605915,-7667443.74542
-10229.4707535,808919.885362
45915.2909665,-3630671.00288
-83328.7509975,6589172.37138
-52890.8497847,4182325.77087
-93175.2323642,7367773.03897
33452.4106806,-2645181.20716
-39108.4572021,3092496.8598
43420.6879921,-3433412.76729
89575.1992194,-7083034.58808
-11080.5333329,876216.807765
18490.6087212,-1462091.67902
55610.8923663,-4397340.98797
19634.6420607,-1552554.97131
80738.9392668,-6384316.16858
-47474.185656,3754008.47156
-74045.1292209,5855079.26302
-56192.9409965,4443435.33136
-51142.8939787,4044107.91347
1888.91466774,-149329.323437
-28449.9365236,2249684.99567
-55410.5320302,4381567.12475
81986.1218188,-6482935.8817
60907.0471049,-4816129.12777
-11698.1049592,925050.666541
2309.35023272,-182574.845302
67671.2934679,-5351005.14468
-60407.3145999,4776682.70967
74467.792373,-5888431.49911
-75230.6499344,5948823.12791
27790.2318971,-2197450.08203
-66211.1472442,5235614.97219
-16175.7073219,1279112.59577
60228.9684313,-4762510.73473
695.582364561,-54967.7648953
18590.3558915,-1469979.08676
24155.9336312,-1910071.58096
-64195.0090765,5076190.86272
-25223.097133,1994525.89769
-82479.5463191,6522022.36063
-23406.1993315,1850856.52094
-90506.680152,7156759.94134
89518.6809767,-7078565.46455
-13569.7040488,1073045.49295
-83301.6702868,6587030.99126
-59857.8126243,4733231.39045
-23503.2216541,1858528.46407
-96174.9170984,7604970.10964
-74676.1162116,5904973.92831
49890.0442762,-3944970.6461
41856.820433,-3309751.50392
56876.8013017,-4497441.47113
-27201.6032001,2150974.28644
4575.42696319,-361762.596687
32817.161874,-2594949.54302
-26913.7282055,2128210.85912
-8870.78298482,701483.008742
-30973.7912953,2449256.28789
11020.1013785,-871368.781403
58712.5777379,-4642603.65705
-83157.6749296,6575644.70238
14745.4627096,-1165948.0033
14789.0174807,-1169392.05327
-82511.7122568,6524565.85
-3134.63701878,247903.002623
3772.51009868,-298272.748543
45679.6564815,-3612038.44162
-47322.349889,3742002.21012
-87140.8597307,6890611.05734
5783.81426851,-457314.614468
-52700.5367485,4167276.95785
16999.7906087,-1344206.72759
75740.6356817,-5989080.3109
-56153.8831212,4440346.86892
-51786.2888502,4094983.71954
-51063.664888,4037842.95235
-46296.5436349,3660887.60639
89337.9022496,-7064270.56748
-47477.6145131,3754279.60501
-28634.4093605,2264272.00077
573.896724571,-45345.5945988
87972.4021744,-6956295.01454
-43351.8962253,3428042.55712
-11391.0002336,900766.66747
38377.4652463,-3034624.97189
41529.6946313,-3283884.35827
-69422.5350519,5489552.25169
-80531.4666561,6367979.90937
88581.5230933,-7004460.64208
93353.2139958,-7381777.3285
78793.6267837,-6230492.5293
22511.586009,-1780046.43708
-44000.3496806,3479318.36565
95576.6643827,-7557594.4444
6222.5641722,-492008.324352
-83145.8586054,6574710.33836
27359.0558295,-2163355.26566
33573.8005091,-2654779.98646
27758.9361161,-2194975.39944
-71615.0982442,5662926.99356
63716.6695773,-5038297.21515
-22111.8626016,1748508.13836
77514.3491371,-6129334.92867
51108.6328858,-4041329.32182
-28242.8370758,2233308.81393
2965.128014,-234429.817579
85636.9910589,-6771624.71599
-89307.8557502,7061964.10059
7890.6550269,-623910.940597
-73792.7921858,5835125.9643
47748.1029162,-3775598.775
34192.6560933,-2703715.37292
-58249.0073093,4606016.71897
-19335.8116621,1528994.68637
66308.3407713,-5243231.02315
55688.7715862,-4403499.2094
-37654.4779871,2977524.90735
51717.7373952,-4089493.65179
-4469.92671551,353489.700103
77910.0653355,-6160625.79134
71992.2482912,-5692680.32638
-47309.1752523,3740960.4389
-7729.87055511,611266.499274
59856.3651093,-4733047.49965
-87054.7962308,6883805.67216
-93416.3501093,7386839.18354
28772.010434,-2275083.23806
-62392.8306459,4933685.4055
44485.5453581,-3517615.29865
-68902.3375238,5448418.15236
14292.6471605,-1130142.06657
-29133.8898354,2303767.91984
93148.3367916,-7365576.86846
-83811.7034027,6627361.34987
-88929.5715532,7032051.656
-81085.1190506,6411759.41881
-37033.9267206,2928455.43651
-30467.4671618,2409219.21336
-71894.7948545,5685043.72332
77982.0843034,-6166320.61921
-25460.9514456,2013333.98961
16850.0626414,-1332367.13831
33698.9537506,-2664676.35387
92400.6230092,-7306452.14883
-96605.2440702,7638997.7846
-39899.6997318,3155063.57159
-35103.9471686,2775844.23341
25318.6719673,-2002013.95214
-8075.06694918,638562.55894
-52385.0575951,4142330.75928
38252.5671954,-3024748.78341
-83879.2618294,6632703.4649
-5610.94035161,443714.212363
20960.7022581,-1657411.85536
-52721.3980071,4168926.54101
-94578.7321127,7478753.37808
-21995.94147,1739341.7908
-9593.15388725,758603.765481
47549.7614994,-3759915.1258
-17121.8025703,1353924.13145
-20586.806538,1627915.85518
17190.0420057,-1359250.66655
96999.5214208,-7670105.44183
69647.7915103,-5507294.75089
83543.7240679,-6606101.72195
87557.7253264,-6923504.85746
70584.8036899,-5581388.05197
-26645.9809277,2107039.01088
14039.9516244,-1110160.41975
7023.40016302,-555333.629491
38356.0210122,-3032929.29052
24066.0749007,-1902966.0917
94638.3290662,-7483396.51758
-50118.8132632,3963129.75498
-74808.5687459,5915447.48002
-16607.3323837,1313242.91591
68964.7881116,-5453286.94013
2055.08807386,-162469.319352
26339.6092365,-2082743.54577
-63391.8195759,5012679.45615
90887.3084032,-7186788.30968
-13895.5166171,1098808.79598
-75365.4529953,5959482.54515
93205.7398813,-7370115.96037
-11807.0053477,933661.855862
-56999.8851487,4507243.63325
-17901.1065877,1415546.81732
16129.2047494,-1275366.02135
26974.0182526,-2132908.80431
-48604.4235696,3843380.90434
50960.0564001,-4029580.78478
-1526.4953126,120740.805348
46315.1255293,-3662287.5211
88237.2537957,-6977237.89164
59322.5802309,-4690838.99418
-67280.6292209,5320183.19001
-82745.1219817,6543022.49058
-27301.2273925,2158851.96983
13642.2536744,-1078712.85205
76828.3707157,-6075091.87097
81498.0624571,-6444343.07573
68914.0118019,-5449271.85422
-11023.4366955,871701.948262
68941.8008858,-5451469.24824
-68728.9940367,5434711.18946
55252.5360311,-4369004.31912
10741.8399891,-849365.5403
-5700.91882312,450829.17002
-20174.5901156,1595320.2538
71634.4110225,-5664384.7022
-66568.7093106,5263888.83503
32685.1895818,-2584513.96599
96410.7782673,-7623551.16571
65189.8209472,-5154785.18658
-58901.6195972,4657621.38303
61279.2629739,-4845561.7254
71420.5665602,-5647475.16518
-83239.5391016,6582118.02992
97287.7681939,-7692898.26716
74629.7243903,-5901236.11144
-81647.8855548,6456259.61736
36251.336548,-2866503.4712
49626.1519318,-3924103.62286
35443.9476826,-2802660.00406
52991.9101037,-4190247.58454
-99306.4306652,7852591.41342
85213.1710824,-6738111.57517
-45069.6898461,3563875.36989
21730.3175672,-1718268.41631
-83044.6514183,6566707.48125
-41957.2910791,3317765.54979
-97650.4646907,7721647.55995
83792.8705545,-6625802.73123
17870.7988462,-1413080.83297
50063.1210665,-3958656.52022
9124.08550108,-721443.221913
-3335.12812697,263756.636512
47079.1284489,-3722700.28797
-28845.4119164,2280956.81687
-69516.1611032,5496955.63807
83909.2153294,-6635002.57795
15537.0692541,-1228543.4992
-32596.0655917,2577536.0056
43380.6962554,-3430250.4607
98885.889107,-7819268.08025
-911.584540043,72117.3509194
34859.7819816,-2756467.68542
-15792.12831,1248781.46898
69620.6786558,-5505150.82902
-42103.7081297,3329343.33165
-27980.811228,2212589.38205
-94877.5395095,7502381.27418
55692.6685271,-4403807.35611
54597.1931185,-4317183.73365
28168.9339769,-2227395.57029
88413.6502124,-6991186.2619
-40629.7637653,3212792.65498
6622.93724809,-523667.424956
30003.8924608,-2372493.07745
-83418.3732048,6596259.1578
-54673.8200681,4323312.36307
96680.4743492,-7644877.11369
95989.9290443,-7590272.93425
-63964.0205599,5057925.67675
34918.8708488,-2761140.0785
-91935.5886234,7269749.44981
-44813.0703266,3543583.438
-64603.3205935,5108477.68761
56511.679599,-4468569.83761
66645.8627073,-5269920.23272
21169.7906428,-1673945.31029
-59898.2118774,4736425.921
79459.506039,-6283146.26553
-35667.7995354,2820430.29546
-16564.6271694,1309866.04379
87802.4583726,-6942856.87836
36119.1806293,-2856053.37408
-86313.6446864,6825199.85493
-57824.2178365,4572426.91621
-45904.0416117,3629850.90141
-42484.4885171,3359453.16
-87859.129472,6947407.51887
23143.0118324,-1829975.80264
55503.218532,-4388826.7872
51444.0075908,-4067848.74124
-13169.4985986,1041399.64718
6225.55660755,-492244.948186
-1117.08521518,88367.111305
-70888.6713158,5605485.51062
45702.7147372,-3613861.75013
36317.831148,-2871761.46519
56913.1153379,-4500312.96723
29332.5672371,-2319408.7067
18752.0820328,-1482767.41966
-28641.8416705,2264859.70325
69461.6065307,-5492572.35981
-3043.99927421,240735.913609
-79103.6587782,6255077.42923
81109.3636512,-6413607.10635
85312.6409563,-6745977.05598
98483.4272909,-7787443.8146
81602.6131171,-6452610.31462
-66975.0606675,5296020.66222
66327.7682206,-5244767.22928
-96163.9309475,7604101.39074
-26890.3755117,2126364.26821
-58467.3822919,4623284.50235
-57334.8635496,4533731.71532
-67226.1956582,5315878.91048
98001.2281435,-7749314.39922
-31972.6733041,2528241.88385
94708.2971496,-7488929.17381
77328.6173116,-6114648.3703
29666.6745103,-2345827.90523
-64941.9102333,5135251.32479
-32480.6281665,2568407.90664
-17068.63781,1349720.18119
79022.957679,-6248626.64051
-64042.8187483,5064156.5647
-33756.1313672,2669267.04673
80405.715967,-6357966.86937
-70310.7689999,5559788.4629
98599.5668098,-7796627.43092
-18787.0074009,1485598.53822
-75253.1541294,5950602.62463
3380.58104868,-267281.350843
78157.0271157,-6180154.04715
17015.6959714,-1345464.42824
-56962.7645203,4504308.35667
-70275.6013061,5557007.61268
-62473.2539587,4940044.79853
74493.5944927,-5890471.77592
-70880.0911904,5604807.04579
15890.5882726,-1256497.66207
68004.9992153,-5377392.59295
64409.6450474,-5093093.55748
45723.9100399,-3615537.74749
26360.0086542,-2084356.60933
-68849.3536497,5444228.50549
-49928.7680114,3948102.11673
-56501.7713605,4467855.78356
77979.9971353,-6166155.57848
-95950.8147659,7587249.4418
-23308.3615182,1843120.09369
58959.176899,-4662103.23911
-36657.1584736,2898662.86414
19476.6175549,-1540059.34154
89507.8134795,-7077706.12808
-72906.6609004,5765056.01904
14456.2492232,-1143078.73607
69885.413627,-5526084.48214
51949.0005468,-4107780.55424
-84744.0346936,6701084.51436
-58764.3043118,4646763.31415
14049.2131637,-1110892.76671
68097.393991,-5384698.61744
33066.9669804,-2614702.63201
87933.1691792,-6953192.70468
91541.8491547,-7238545.46506
18165.2295864,-1436362.64932
35774.7190264,-2828815.41729
69931.1405305,-5529700.29131
28942.7985617,-2288588.13847
46222.1293046,-3654933.93763
71185.3585352,-5628876.32581
46392.6171335,-3668415.09221
-52751.9713844,4171344.10025
-17528.1782853,1386057.88473
-92904.996808,7346404.4326
-82984.7602676,6561971.6484
-60096.5680772,4752110.73914
-28124.4687084,2223948.95365
22871.4166357,-1808499.68405
34307.5470134,-2712800.25754
58874.5976398,-4655415.21877
69840.2953731,-5522516.80133
-97199.3621728,7685977.07945
-23198.495071,1834432.51425
-70509.6014589,5575510.94076
46646.9201337,-3688523.84765
-53151.9851665,4202974.79006
51959.0182122,-4108572.69111
66280.9361592,-5241064.03085
-84758.1969442,6702204.38017
-30589.9991515,2418908.30791
75769.9541822,-5991398.64201
29353.8299327,-2321090.0331
-15697.1124895,1241268.188
-47658.70649,3768599.27199
-40261.8051376,3183696.69445
-74444.9678564,5886696.10328
-10400.350352,822432.018734
57336.8964726,-4533823.03668
18988.3021801,-1501446.29159
-22203.2614284,1755735.40919
18146.0863147,-1434848.91425
-76813.2741995,6073967.55905
91355.6201378,-7223819.59178
-18716.4477468,1480019.10413
340.152368629,-26862.493397
-1273.82372513,100761.052241
31702.4944305,-2506808.32959
-73673.9626426,5825729.637
-5083.76277889,402028.172978
47255.6088995,-3736655.30312
84340.6928217,-6669121.22918
90322.0736543,-7142092.93714
24910.0448332,-1969702.17014
31470.4623818,-2488460.62738
-43845.8707709,3467103.10034
29973.0326313,-2370052.86729
-33734.1175035,2667526.32247
-53084.4323998,4197633.12258
-36907.0136589,2918419.91306
55108.3403562,-4357602.19032
88510.1362527,-6998815.79905
-29960.9384856,2369165.96481
98530.0552206,-7791130.87152
31096.8500123,-2458917.60287
10809.7149539,-854732.685265
-31334.9713687,2477816.24101
-32663.6496162,2582880.14475
-17280.4606671,1366469.86179
-13781.4455487,1089788.74031
-37794.0834164,2988564.06707
84285.5411599,-6664760.16668
83925.7526333,-6636310.24873
-59987.1656664,4743459.85291
35945.3006747,-2842303.99055
-22960.2218959,1815591.3012
-8670.1251639,685616.19221
38003.7660019,-3005075.07783
-55421.0988871,4382402.6884
-1207.55548209,95520.9571911
-80374.8724527,6355597.37932
-38504.1022598,3044708.09709
88989.9066803,-7036753.16584
69458.6322908,-5492337.17476
46670.963042,-3690425.01658
-49487.6866841,3913224.05186
-68092.9698965,5384418.21659
59654.2187984,-4717062.98227
28725.1032903,-2271374.10258
10741.8473135,-849366.119465
44205.5688909,-3495476.43948
-22245.7971983,1759098.88266
-95156.8748682,7524469.43833
-8618.57188152,681539.667959
-44354.0839661,3507289.55054
-74715.430361,5908082.65537
24010.1035009,-1898540.20923
-17647.0632272,1395458.59263
25509.6461477,-2017115.04448
-86188.8752184,6815333.83402
-3008.34900761,237916.904428
86226.4030317,-6818231.87833
-79030.6093936,6249301.12219
-54371.4357725,4299401.62727
-84900.0196908,6713418.87203
-59055.4950374,4669788.92959
-85470.6180875,6758538.36965
1209.11689755,-95574.994557
94074.4786272,-7438810.60797
14596.5228329,-1154170.73149
56022.923102,-4429921.90637
19238.5671028,-1521235.74008
-46466.2338142,3674305.68762
-35454.3079908,2803548.66506
-62465.8771555,4939461.48519
-30887.9018795,2442464.66822
10435.0262095,-825104.54749
-63547.6187119,5024999.11703
61170.0269034,-4836923.99236
-23959.4166748,1894601.62914
28326.5173076,-2239856.31458
11188.2312794,-884663.485184
-42219.6415772,3338510.65308
59363.1766391,-4694049.11456
25992.3293787,-2055282.73829
37778.912917,-2987295.045
98485.3228428,-7787593.70347
-71408.7684965,5646611.67509
16122.3825059,-1274826.55927
69003.8043808,-5456372.11261
83680.1137093,-6616886.59645
64.3965537354,-5057.37809007
-550.914983896,43597.7664366
28764.9488898,-2274524.85351
-96139.8924782,7602200.57282
69039.6414941,-5459205.8965
20625.0684631,-1630871.94865
-3664.93987013,289836.17029
-57464.5083522,4543983.24844
8931.57529138,-706220.669591
47217.6293784,-3733652.11047
-29078.4450844,2299383.6816
-86220.6041542,6817842.76789
87212.8089792,-6896230.94222
-58505.5791553,4626304.88112
51379.8383394,-4062774.62185
3243.59001897,-256448.92216
58199.3762901,-4602022.76576
54153.3061865,-4282083.81839
37705.4051237,-2981482.48975
-42133.3987126,3331691.0848
8399.92081297,-664180.623365
2655.31024834,-209931.287577
-6247.20290954,494026.037869
32129.9954074,-2540612.54185
71689.4291808,-5668735.20804
86917.7694249,-6872900.9845
70802.481905,-5598600.73916
23905.7922608,-1890291.90223
27590.0340368,-2181619.63643
35508.1093375,-2807733.52275
-66553.0550141,5262650.98719
-15352.503966,1214018.61361
-31714.5423673,2507830.43815
78616.3993183,-6216478.4447
91212.1968844,-7212478.54144
8161.10719537,-645296.675367
42344.4809936,-3348312.77509
15078.0221638,-1192244.80958
7650.68600146,-604935.629879
96590.3348548,-7637749.42331
-40209.8011674,3179584.53251
-527.392111446,41737.7188205
-71940.661584,5688670.58909
7074.28170226,-559357.036324
86496.6993264,-6839605.28754
-45340.9888403,3585328.06656
-88321.1830522,6983943.94367
-30557.5626926,2416343.42735
30649.3327784,-2423530.62512
-82432.5537577,6518306.47084
-13173.7066505,1041732.39468
41904.6397642,-3313532.76972
85266.7174668,-6742345.70197
-99549.5604418,7871816.65737
-2571.09920726,203341.813715
46951.1691447,-3712582.03395
75316.3874212,-5955533.30394
57563.3402204,-4551728.84959
-47125.2029459,3726413.01274
67431.6139574,-5332052.72706
-27352.1040008,2162874.98676
-80293.451255,6349159.07954
-15049.9204859,1190092.1275
27513.4406782,-2175563.09319
88328.0478891,-6984417.34378
78513.4313847,-6208336.35832
-78378.3293961,6197722.73367
-39741.2285464,3142532.62108
99336.1148987,-7854869.2345
12323.9328441,-974467.950712
-34480.4812763,2726544.29144
74574.1189899,-5896839.17001
-49575.5384084,3920170.83911
5568.29921768,-440272.977338
56808.7611078,-4492061.26083
-49029.3793356,3876983.85658
-37981.2722097,3003365.83371
22881.4757582,-1809295.0991
-59076.762534,4671470.63561
35180.6070083,-2781836.60358
46321.5769671,-3662797.6621
-47987.1546569,3794570.98234
97167.145436,-7683360.14321
6674.18096264,-527719.47044
-13875.467014,1097223.39366
71129.2381503,-5624438.6625
1474.58321188,-116566.477896
34018.5551101,-2689948.51178
-37134.5328437,2936410.76508
89486.291872,-7076004.32849
7368.79172574,-582645.121921
92683.1850122,-7328795.45666
80145.9293647,-6337424.50359
286.320679992,-22605.8064497
-28071.6875987,2219775.34018
-26401.1189964,2087676.79852
-64767.7862322,5121482.64353
23755.8922885,-1878438.71182
